time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2022-08-08 07:00:00,46.13,46.13,46.07,46.41,915000,43.922000000000004,42.2705,42.7262,43.99326237938903,43.00235388753131,91.46005509641884,0.9909084918577236,0.35632859303535924,0.6345798988223643,46.547815808578,42.2705,37.993184191421996,46.13,44.72,42.36,1.8782663401244755,0,45.45
2022-08-09 07:00:00,46.13,45.45,44.94,46.13,1217900,44.31,42.521,42.74759999999999,44.21737585948302,43.18366100697344,82.11829436038524,1.0337148525095827,0.491805844930204,0.5419090075793787,46.93167556587012,42.521,38.11032443412988,46.13,46.41,42.02,1.7336025431966604,0,45.28
2022-08-10 07:00:00,45.06,45.28,45.06,45.56,507500,44.619,42.765499999999996,42.747600000000006,44.380856496485634,43.338945376827255,80.24193548387103,1.04191111965838,0.6018268998758393,0.44008421978254064,47.22070617988194,42.765499999999996,38.310293820118055,45.45,46.13,43.31,1.5825468221966126,1,45.84
2022-08-11 07:00:00,45.73,45.84,45.34,46.13,1171500,44.967,43.021,42.775600000000004,44.60534011241092,43.524208682247455,81.62500000000007,1.0811314301634667,0.6976878059333648,0.3834436242301019,47.56981777585007,43.021,38.47218222414993,45.28,46.13,44.38,1.4030447050769972,1,45.9
2022-08-12 07:00:00,45.84,45.9,45.51,46.07,1251800,45.355000000000004,43.2825,42.8218,44.804518556655395,43.7001932243032,81.22605363984681,1.1043253323521967,0.7790153112171312,0.32531002113506546,47.86345772565139,43.2825,38.70154227434861,45.84,45.45,44.72,0.9659221270660032,1,46.01
2022-08-15 07:00:00,46.13,46.01,45.96,46.29,1259500,45.625,43.558,42.8454,44.98997724024687,43.871290022502954,80.08130081300818,1.1186872177439184,0.8469496925224888,0.2717375252214297,48.096919880787155,43.558,39.019080119212845,45.9,45.28,46.41,0.6595495095561168,0,45.84
2022-08-16 07:00:00,46.13,45.84,45.62,46.13,687100,45.771,43.8445,42.851000000000006,45.120749972516585,44.01712039120644,76.33477633477646,1.1036295813101447,0.8982856702800199,0.20534391103012473,48.18611490692048,43.8445,39.50288509307951,46.01,45.84,46.13,0.4941985655810642,0,45.84
2022-08-17 07:00:00,45.68,45.84,45.68,45.96,764000,45.882999999999996,44.097500000000004,42.876799999999996,45.23140382289865,44.152148510376335,75.73964497041432,1.0792553125223137,0.9344795987284786,0.14477571379383503,48.27378328843449,44.097500000000004,39.92121671156552,45.84,45.9,46.13,0.328770436627381,0,45.84
2022-08-18 07:00:00,45.73,45.84,45.68,46.13,1568600,45.82600000000001,44.3505,42.9184,45.32503400399116,44.27717454664476,79.75077881619947,1.047859457346405,0.9571555704520641,0.09070388689434095,48.286747077182184,44.3505,40.41425292281781,45.84,46.01,45.45,0.27171063038980653,0,45.51
2022-08-19 07:00:00,45.34,45.51,45.34,46.13,1148000,45.763999999999996,44.587,42.95440000000001,45.35349031106944,44.368494950597,70.14652014652016,0.9849953604724462,0.9627235284561406,0.02227183201630556,48.17276190244782,44.587,41.00123809755219,45.84,45.84,45.28,0.2652964798529777,0,45.0
