time,open,close,low,high,volume
2021-08-24 07:00:00,48.2,47.7,47.55,48.5,1417400
2021-08-25 07:00:00,47.7,47.3,46.5,47.7,2057000
2021-08-26 07:00:00,47.3,46.55,46.5,47.3,1766200
2021-08-27 07:00:00,46.5,47.4,45.75,47.5,2485900
2021-08-30 07:00:00,47.5,47.05,47.05,47.65,1414900
2021-08-31 07:00:00,47.05,47.05,46.9,47.55,1529600
2021-09-01 07:00:00,47.05,47.05,47.05,47.5,1303100
2021-09-06 07:00:00,47.2,47.5,47.1,47.9,1928800
2021-09-07 07:00:00,47.75,46.95,46.95,47.75,2280200
2021-09-08 07:00:00,47.0,46.0,46.0,47.15,2505700
2021-09-09 07:00:00,46.1,45.65,45.65,46.2,2696600
2021-09-10 07:00:00,45.9,45.65,45.65,46.0,1614600
2021-09-13 07:00:00,45.9,46.0,45.8,46.7,1828100
